inbound_date,delivery_note_id,product_id,received_qty,rejected_qty,rejected_reason
2022-03-07,528933,857828,1541,0,
2024-04-29,225750,753811,176,0,
2024-12-26,973974,832216,1249,0,
2024-04-27,413485,319881,2024,0,
2023-11-29,413485,319881,718,0,
2023-03-15,774664,325823,410,8,Quality Issue
2024-02-28,798281,784784,736,0,
2022-03-18,753466,458873,2486,0,
2024-11-23,994084,220084,1203,0,
2022-08-29,104257,395345,1432,0,
2022-04-25,957352,683414,1912,0,
2022-12-29,166990,384532,2363,0,
2024-10-05,711547,832738,317,0,
2022-09-22,220022,398671,609,0,
2024-05-05,721204,133805,2500,0,
2024-06-19,636438,746309,1780,0,
2023-12-21,703958,694395,1306,0,
2023-05-31,173083,391536,2485,0,
2022-03-16,227112,448594,1953,0,
2022-05-01,902707,400443,928,0,
2024-02-21,767573,884960,1132,0,
2023-03-01,246837,162767,2136,0,
2022-11-13,414347,317161,1160,0,
2024-03-21,378744,404670,1563,0,
2023-10-03,697071,893771,1181,0,
2023-06-22,162441,678206,132,0,
2023-06-21,268149,233192,1497,0,
2023-09-19,325310,758566,881,0,
2022-11-27,676838,576932,388,0,
2023-06-18,221840,752082,1237,0,
2024-07-03,642639,432548,2373,0,
2024-10-03,306625,720404,1250,0,
2022-01-29,814814,537991,2019,0,
2023-06-15,706109,494215,1969,0,
2024-08-01,838326,958326,198,0,
2024-10-08,464239,830849,1559,0,
2023-04-18,631584,847938,104,0,
2022-06-14,459705,388461,470,0,
2023-04-22,938280,765525,1152,0,
2023-09-16,163908,626456,1306,0,
2022-07-01,461566,943956,322,0,
2023-12-03,475446,305138,2430,0,
2023-02-19,521951,594277,940,33,Quality Issue
2024-02-09,559525,811385,2155,0,
2024-03-28,646631,116721,1757,0,
2022-08-24,959235,204945,865,40,Quality Issue
2022-05-31,610523,273364,1967,0,
2022-11-30,577259,843194,1182,43,Quality Issue
2022-11-13,651304,362977,2062,0,
2023-12-04,684926,980008,2172,0,
2023-07-01,364381,469834,287,0,
2023-10-21,881958,671414,1657,20,Quality Issue
2023-07-29,456210,969212,227,0,
2022-11-26,238370,135686,2319,0,
2024-06-02,267967,233069,2089,0,
2022-12-01,337307,437170,1947,0,
2022-10-29,163093,235128,1397,0,
2023-10-12,675965,487193,2235,0,
2024-05-20,792746,278423,634,0,
2024-09-19,720061,807634,1565,0,
2024-01-05,804661,194308,1151,0,
2023-05-10,882842,573881,918,0,
2024-11-11,835304,969349,2268,0,
2024-11-14,644418,810523,740,0,
2023-01-26,870143,270174,875,0,
2023-09-16,284895,687888,950,0,
2024-01-21,748400,645351,105,0,
2023-10-18,834349,650911,2282,2,Quality Issue
2024-08-29,526379,106312,1966,0,
2022-01-29,693727,795085,1452,0,
2022-01-16,224838,855655,927,0,
2024-12-06,644418,810523,1851,0,
2024-03-24,294995,780132,1809,0,
2022-06-13,759922,582530,2282,0,
2023-05-16,659648,490601,155,0,
2022-08-03,281467,565187,1711,0,
2024-02-28,414347,317161,903,0,
2023-05-28,762195,282771,309,0,
2024-10-12,879604,891616,399,0,
2022-05-14,908085,864680,816,0,
2024-11-30,435274,702707,264,0,
2022-12-17,476188,850655,1125,0,
2022-02-04,847720,314209,1550,0,
2022-11-21,349274,830829,2090,0,
2024-03-05,217510,670587,1260,0,
2024-10-24,194205,463834,989,0,
2022-09-11,338152,421354,566,0,
2023-03-23,173164,656281,2034,0,
2022-10-05,212368,188885,1304,0,
2024-01-07,713505,468928,1447,0,
2024-03-16,538407,427550,2032,0,
2024-09-15,336449,685191,108,0,
2022-10-12,834303,272318,826,0,
2022-07-09,826030,357024,1454,0,
2022-09-16,264976,409626,2498,0,
2023-04-03,806412,720919,2067,33,Regulatory issue
2023-11-05,216969,303948,1986,0,
2024-03-01,120106,649807,2261,0,
2024-01-02,232483,634010,622,0,
2023-12-09,721204,133805,1706,0,
2024-07-12,172605,136021,822,0,
2022-11-28,483307,767630,2229,0,
2022-01-12,953336,973506,803,0,
2024-09-26,509875,973301,699,0,
2022-11-07,269689,469375,646,0,
2024-06-12,244957,833109,1720,0,
2024-09-12,262936,602699,2318,0,
2023-01-02,129764,266017,1249,0,
2022-11-05,631246,390134,2268,0,
2022-11-01,717546,197941,2225,0,
2024-10-12,641158,376906,1245,0,
2022-02-01,924821,405382,2448,0,
2023-03-31,211421,457220,1950,0,
2023-04-05,965642,699969,2308,0,
2022-02-03,984261,825851,1620,0,
2023-04-02,560457,472358,1744,0,
2024-06-30,580866,569958,174,0,
2022-08-16,583046,334124,1948,0,
2024-08-14,933012,850524,1359,0,
2024-07-17,788654,212460,1789,0,
2023-02-11,564957,262013,188,0,
2023-08-04,746042,234470,993,0,
2022-07-22,162678,783660,492,0,
2024-02-12,672982,682838,434,0,
2024-06-11,405599,876999,1948,0,
2024-12-08,571135,211512,1066,19,Quality Issue
2024-06-10,109823,536515,2205,0,
2023-05-31,718995,266558,1391,0,
2022-11-24,556109,262941,2117,0,
2024-10-06,480559,519699,954,3,Regulatory issue
2023-06-14,758690,325923,2072,0,
2022-07-23,408259,790293,2191,0,
2024-07-06,446881,159727,849,0,
2022-11-26,233798,754434,540,0,
2024-01-15,956257,568380,2090,0,
2024-12-24,947103,690861,868,0,
2023-05-28,298485,222819,2352,0,
2024-08-11,252000,111708,382,0,
2022-03-08,392579,172323,2082,0,
2022-12-16,107682,925587,2126,0,
2024-12-23,665442,173408,698,0,
2022-08-02,663921,654295,1661,0,
2023-03-07,221840,752082,387,0,
2022-10-21,427553,758773,102,0,
2022-11-23,179919,409447,995,0,
2022-07-07,652845,397179,395,0,
2024-10-11,834303,272318,889,0,
2022-05-06,659081,753545,2052,0,
2024-03-11,649162,168474,1809,0,
2023-01-09,326904,802813,1276,32,Regulatory issue
2022-02-17,959197,675369,2298,1,Quality Issue
2024-04-11,127595,562878,2176,0,
2024-12-20,933012,850524,1334,0,
2023-03-17,493678,808175,1377,0,
2024-08-20,120106,649807,1027,0,
2022-11-17,909314,410114,1059,0,
2023-09-19,322169,318200,564,0,
2022-03-23,843839,337705,1003,0,
2022-09-09,196414,467936,529,0,
2024-11-10,270090,996481,2046,0,
2022-12-08,215964,610235,786,0,
2023-03-31,970462,508592,370,0,
2024-08-14,718888,938845,1152,0,
2024-10-09,249745,261489,1450,0,
2023-09-17,957586,981868,516,0,
2022-02-13,649216,906524,2446,0,
2022-11-09,636359,155894,217,0,
2023-01-21,883193,895998,481,0,
2024-07-31,389266,839940,1561,0,
2022-10-01,354502,800393,1123,0,
2024-02-22,646631,116721,2033,0,
2024-07-05,410250,792097,303,0,
2023-09-01,463434,113555,1141,26,Quality Issue
2023-11-15,844714,949599,1235,0,
2023-07-09,563743,724497,1387,0,
2022-05-24,715428,452776,1892,0,
2022-04-08,965642,699969,1183,0,
2022-06-10,150380,282826,334,0,
2023-06-09,560126,636168,2479,0,
2024-04-30,359811,521911,1303,0,
2023-04-13,225275,874508,1788,0,
2023-04-21,870497,778840,351,0,
2023-01-09,361823,121512,1421,0,
2022-12-28,815850,537140,1224,30,Regulatory issue
2022-08-03,416116,277336,139,0,
2023-06-17,268149,233192,2319,0,
2023-09-15,146458,992558,1991,0,
2024-05-15,459705,388461,536,0,
2022-04-06,415927,316378,2467,0,
2023-08-05,749848,351753,181,0,
2022-06-20,960743,857773,804,0,
2024-11-20,746042,234470,1762,0,
2024-10-15,760237,254537,1437,7,Quality Issue
2022-04-17,697782,862405,1191,0,
2022-06-20,608135,580640,200,0,
2024-11-10,990636,760117,2075,76,Regulatory issue
2024-11-25,438389,889293,490,0,
2022-08-22,606551,136260,1284,0,
2022-10-12,402789,862812,1205,0,
2023-05-05,392579,172323,1774,0,
2023-05-02,361259,123992,1118,52,Quality Issue
2022-03-13,894115,822210,1935,0,
2023-03-19,357410,465746,169,0,
2024-06-01,990533,149870,228,0,
2023-06-02,659648,490601,643,0,
2023-07-05,985714,720125,442,0,
2023-05-23,636259,814850,1849,0,
2022-01-15,829497,987028,1368,0,
2024-04-16,287088,251472,884,0,
2024-10-19,883003,706767,1443,0,
2023-07-22,669723,292395,1000,0,
2023-08-13,580866,569958,288,0,
2022-05-30,796954,439013,1524,75,Regulatory issue
2024-03-27,693632,368560,1121,0,
2023-04-03,234473,393806,2445,0,
2022-01-19,956257,568380,2179,0,
2022-09-19,934626,371109,842,0,
2022-09-05,895947,215336,2087,0,
2023-05-08,883835,443409,679,0,
2024-10-01,640036,703168,1871,11,Quality Issue
2024-07-20,248021,810607,1369,0,
2024-09-05,225275,874508,1219,0,
2022-04-19,249071,991620,551,0,
2023-08-21,745838,403058,1294,34,Regulatory issue
2023-12-14,784164,211702,1849,86,Quality Issue
2022-03-27,928527,862104,163,4,Regulatory issue
2023-01-30,326756,456962,1879,0,
2022-09-21,438668,898953,1340,0,
2022-05-12,746789,345528,2061,0,
2024-06-23,718995,266558,1698,0,
2024-12-25,696182,163400,1058,0,
2023-02-01,225750,753811,232,0,
2024-08-17,471752,475484,468,0,
2023-12-19,249284,206921,1538,0,
2024-09-05,185951,608301,1192,0,
2023-03-14,593628,987868,1184,0,
2022-07-13,621684,108612,2365,0,
2024-12-01,772117,429685,2435,0,
2024-07-02,166990,384532,2369,0,
2022-02-24,459705,388461,516,0,
2023-11-03,138435,877922,783,0,
2022-02-10,851484,472627,171,0,
2023-10-20,646631,116721,2182,31,Quality Issue
2022-04-30,884551,668325,117,0,
2023-06-01,597240,634921,1069,0,
2024-06-01,267967,233069,495,0,
2023-02-24,672982,682838,1909,0,
2022-10-16,515106,975738,738,0,
2023-08-13,183560,989199,2093,0,
2023-02-21,657262,681468,2357,0,
2022-07-10,476188,850655,171,7,Regulatory issue
2024-10-04,733908,922686,1675,0,
2023-06-11,283625,325839,910,38,Quality Issue
2024-08-02,927574,982201,2378,0,
2023-02-07,282425,938009,1065,0,
2022-02-01,687436,875411,2191,0,
2024-09-18,139281,984115,1017,0,
2024-12-27,789575,359759,947,0,
2022-02-28,160572,665713,2328,0,
2024-03-26,321252,854147,1674,0,
2022-11-03,683282,452567,248,0,
2023-05-17,200156,166195,1158,0,
2022-06-27,326868,585758,387,0,
2024-10-12,736112,167757,574,0,
2023-02-23,854918,380941,228,4,Regulatory issue
2023-09-01,727250,943061,1348,0,
2024-08-08,249284,206921,1021,0,
2023-03-29,470326,949310,328,0,
2024-04-16,794886,111163,2096,25,Regulatory issue
2022-04-21,357410,465746,502,0,
2022-08-23,782333,659964,2393,0,
2023-05-21,514400,824234,916,0,
2023-12-29,249236,791453,1509,0,
2024-10-03,437788,536143,863,0,
2023-11-09,480843,679246,1180,0,
2023-02-15,182243,490915,830,0,
2024-12-04,919785,467361,1290,0,
2022-06-19,366883,619978,2349,0,
2022-05-16,568046,295677,808,0,
2023-10-02,390237,533717,571,0,
2022-03-20,790957,219124,281,0,
2023-02-08,580866,569958,1666,0,
2023-04-23,901036,551699,333,0,
2023-02-14,114889,428326,2416,0,
2024-05-02,535472,548275,882,0,
2022-01-25,747991,205923,2317,0,
2022-08-31,283625,325839,647,0,
2023-07-03,894115,822210,1006,10,Quality Issue
2024-11-29,202246,568882,178,0,
2022-03-21,746052,787587,651,0,
2024-04-02,864807,110895,417,0,
2024-05-16,364381,469834,2295,0,
2023-10-13,464792,891288,925,0,
2022-08-03,425222,153566,156,0,
2024-12-26,647991,241688,1681,0,
2022-05-28,349274,830829,502,0,
2024-06-01,108731,551877,1843,0,
2023-11-03,307221,161268,1423,0,
2024-04-07,493300,394187,2169,0,
2022-05-20,619756,979944,335,0,
2022-04-28,990636,760117,1321,0,
2024-08-19,956257,568380,2303,0,
2024-11-20,251789,757204,1370,0,
2023-11-14,314447,828707,2446,0,
2022-09-13,125085,427093,1568,0,
2023-05-16,588464,301883,1116,0,
2024-01-23,114889,428326,814,0,
2024-10-07,775667,912583,1547,0,
2024-11-21,928527,862104,1404,0,
2023-09-25,557270,164350,2285,0,
2022-06-11,807814,328867,607,0,
2022-10-22,855526,861337,605,0,
2024-11-23,249071,991620,1750,0,
2023-06-11,211773,572080,1248,0,
2022-11-24,227112,448594,687,0,
2023-07-22,789064,683225,473,0,
2024-12-15,767573,884960,1757,0,
2024-08-21,146675,374401,288,0,
2024-06-11,947103,690861,686,0,
2023-01-01,671253,551623,1500,15,Regulatory issue
2022-05-06,774664,325823,937,0,
2024-12-18,535472,548275,1340,0,
2023-01-20,626335,518340,1468,0,
2022-11-06,994084,220084,520,0,
2024-08-07,600345,545670,2433,0,
2023-10-03,922726,791403,2252,52,Regulatory issue
2022-06-05,237497,675148,780,31,Quality Issue
2024-12-13,352443,218792,1890,0,
2024-12-18,415191,480766,1356,0,
2023-05-09,568908,733561,2087,0,
2023-10-14,178717,480851,1024,0,
2023-08-07,812024,565040,1434,0,
2024-05-23,379395,157667,300,0,
2022-02-26,270689,739096,782,0,
2023-02-03,606895,914643,961,0,
2024-03-19,194205,463834,2137,0,
2024-08-21,782858,904741,2213,0,
2024-12-29,794886,111163,1991,16,Quality Issue
2023-04-21,918041,331013,431,0,
2024-10-04,747991,205923,2073,0,
2022-05-21,919815,645680,1689,0,
2023-11-12,468362,942983,1908,0,
2023-03-14,432735,770370,2466,0,
2024-09-20,538407,427550,1734,0,
2023-07-17,225750,753811,1870,0,
2022-04-02,562348,802044,427,0,
2022-05-22,800428,984936,1868,0,
2024-06-21,534754,101021,896,0,
2024-04-03,225510,792239,657,0,
2023-10-04,829011,803583,920,0,
2022-07-04,602058,167773,826,0,
2022-03-02,608135,580640,888,0,
2022-11-13,789960,375257,1577,0,
2023-08-09,947199,931062,2085,0,
2022-12-29,842045,160969,202,0,
2023-05-28,115462,167042,430,0,
2024-09-05,847616,193500,1234,0,
2022-08-08,282217,812169,2065,0,
2022-04-24,473370,148157,1841,0,
2024-07-18,249236,791453,1937,0,
2023-04-11,480559,519699,262,0,
2022-12-31,266518,657804,413,0,
2022-12-28,246837,162767,1574,0,
2024-04-19,464792,891288,1028,0,
2024-10-15,720491,975445,204,5,Quality Issue
2024-06-30,221840,752082,930,0,
2023-06-28,319529,259331,2260,0,
2024-05-06,904617,186766,773,0,
2022-01-07,468362,942983,2348,0,
2022-09-07,324967,247192,884,0,
2023-01-29,652486,584918,854,0,
2024-04-22,988979,126267,1646,0,
2024-06-27,544230,203333,358,7,Regulatory issue
2023-06-05,104257,395345,873,0,
2023-08-13,879848,763224,2195,0,
2024-06-12,913808,205770,100,1,Regulatory issue
2022-01-26,870143,270174,2006,0,
2022-12-15,211773,572080,1556,0,
2024-03-02,454573,551418,1794,0,
2023-06-10,125085,427093,1513,0,
2023-03-28,221791,135897,369,0,
2024-04-02,422649,897417,1674,0,
2024-09-20,599235,585925,1779,0,
2024-10-25,826030,357024,846,0,
2024-11-02,906058,489666,413,0,
2024-07-19,198943,596220,1996,0,
2023-11-02,902707,400443,778,0,
2023-08-28,834349,650911,2123,0,
2024-08-06,759907,598283,1481,0,
2023-10-04,578759,422773,1083,0,
2024-10-07,455340,269863,2071,0,
2024-05-08,616161,174257,1687,43,Quality Issue
2023-09-10,779481,664720,2331,0,
2024-06-05,301615,529810,228,0,
2024-05-27,836185,183457,865,0,
2024-03-27,178814,288308,1733,0,
2023-01-26,186611,495196,845,0,
2023-10-30,760510,297531,2331,0,
2023-10-07,807814,328867,2487,0,
2024-09-12,345786,450479,927,0,
2022-08-31,642639,432548,1008,0,
2022-01-10,874952,223043,854,0,
2024-10-05,688169,257075,346,3,Quality Issue
2022-11-08,246097,688984,626,0,
2023-10-29,454573,551418,655,0,
2024-06-15,173164,656281,1850,0,
2024-11-16,538407,427550,409,0,
2022-12-22,227112,448594,1945,0,
2022-07-06,724492,940812,994,0,
2024-01-12,422649,897417,1785,0,
2024-11-14,695532,980428,1154,0,
2022-11-27,457558,255362,1218,0,
2023-06-28,413485,319881,498,0,
2022-06-02,482971,918820,1996,0,
2022-05-15,855526,861337,614,22,Quality Issue
2023-06-23,811841,837161,366,0,
2023-02-26,701608,209915,1292,49,Regulatory issue
2022-12-23,965642,699969,2210,0,
2023-10-09,465510,465152,575,0,
2023-06-09,143900,893365,1404,0,
2022-10-04,159511,423683,799,0,
2022-04-16,901768,399927,1354,0,
2022-12-05,314447,828707,580,0,
2022-09-22,960743,857773,1275,0,
2023-04-20,632699,882386,2403,0,
2024-11-05,466626,171553,781,0,
2022-05-28,233798,754434,878,0,
2023-06-19,544980,586634,2172,87,Quality Issue
2022-12-21,418497,218541,2289,0,
2024-06-11,167451,935514,1542,0,
2022-08-03,470963,935509,2475,0,
2023-07-17,393473,185283,1488,0,
2023-06-30,308083,224061,922,0,
2023-04-22,559525,811385,964,0,
2022-06-24,289753,874331,1079,0,
2024-10-29,476214,482540,402,0,
2022-05-26,296914,200659,1841,0,
2023-12-15,460375,255596,2349,19,Regulatory issue
2024-04-28,567070,790966,1556,0,
2024-04-17,559525,811385,932,0,
2024-07-07,613112,841129,256,0,
2022-09-10,373826,721538,1828,0,
2022-02-03,633218,621406,2465,0,
2024-02-23,606551,136260,1644,0,
2023-07-03,503274,662233,2462,0,
2023-04-24,498740,788622,263,0,
2024-01-04,867972,515011,641,0,
2023-10-02,378744,404670,1050,16,Quality Issue
2022-08-20,722652,833412,2050,0,
2022-12-05,298485,222819,2353,0,
2024-03-07,895747,364638,775,0,
2022-01-08,269689,469375,691,0,
2024-12-18,990636,760117,1577,0,
2022-12-07,493300,394187,1918,0,
2023-03-07,752004,641570,1532,0,
2024-09-19,345786,450479,1119,0,
2022-10-20,789575,359759,1692,0,
2023-01-19,389577,176638,1111,0,
2024-12-28,970892,465996,2074,0,
2023-03-30,287164,599775,2294,0,
2022-05-10,560126,636168,545,0,
2023-04-29,438389,889293,1137,0,
2024-04-20,278588,342028,2260,0,
2022-07-24,696182,163400,1053,0,
2024-09-28,407345,802436,1289,0,
2022-06-09,970462,508592,1328,0,
2023-06-22,111484,393171,919,0,
2024-11-22,170560,799601,1655,0,
2023-07-18,435274,702707,1962,0,
2022-06-25,952033,200959,297,0,
2022-08-29,720611,873287,234,0,
2023-03-16,397502,882856,1526,0,
2024-07-18,649216,906524,876,0,
2022-11-30,292120,494259,1793,0,
2023-09-04,772465,142044,2271,0,
2024-09-22,696182,163400,910,0,
2023-09-29,199815,746222,959,0,
2024-07-16,350369,466213,1468,0,
2022-01-25,470326,949310,1052,0,
2024-06-15,933012,850524,2405,0,
2023-10-15,410155,321141,1371,0,
2022-01-07,663460,480345,594,0,
2024-05-10,959235,204945,367,0,
2024-07-17,275213,190144,1965,0,
2022-09-16,181779,478486,2208,0,
2024-10-12,758690,325923,690,0,
2022-10-15,579137,944462,1991,0,
2024-12-25,863915,686853,1972,0,
2024-07-14,327206,401537,485,0,
2024-02-25,880042,869908,774,0,
2023-07-26,663921,654295,1399,0,
2023-01-11,692013,268274,425,0,
2024-02-15,594050,251622,1400,0,
2023-01-02,443034,871950,969,0,
2022-04-19,902296,295711,320,0,
2023-06-16,787567,530115,1832,0,
2024-07-16,894828,580932,2373,0,
2022-03-29,231661,266952,1115,0,
2022-07-08,606895,914643,2122,0,
2023-04-04,352094,759243,1161,0,
2024-06-07,638940,846480,352,0,
2024-01-17,825725,850499,408,0,Quality Issue
2024-12-06,241039,637304,278,0,
2023-11-13,853330,354864,250,0,
2023-01-09,544230,203333,2256,0,
2024-04-28,371038,333270,333,0,
2024-10-29,708355,388820,1227,43,Regulatory issue
2022-04-06,191666,866844,527,0,
2022-06-14,747198,674170,1255,0,
2024-07-12,461317,793580,139,0,
2023-08-28,904668,656716,2030,0,
2022-11-07,456210,969212,1515,0,
2024-06-27,440083,466956,155,0,
2023-05-15,390237,533717,1731,0,
2022-08-10,502897,448296,761,0,
2022-10-30,800428,984936,2272,0,
2022-11-28,999853,181242,2240,0,
2023-02-24,326049,882571,1142,0,
2023-05-24,304616,468179,2074,0,
2024-08-13,938280,765525,1118,0,
2022-05-03,224838,855655,1029,0,
2022-09-15,663460,480345,2160,0,
2023-12-24,609945,630992,1229,0,
2023-06-25,264976,409626,1968,0,
2024-12-03,652486,584918,1856,88,Regulatory issue
2024-07-09,494173,359344,1542,0,
2022-11-26,943883,604662,402,0,
2023-07-17,872110,719004,1604,75,Quality Issue
2022-10-04,649216,906524,241,0,
2022-04-16,264976,409626,1960,0,
2022-01-19,882842,573881,1707,0,
2023-08-27,171894,575671,1819,0,
2023-08-11,292762,266687,825,0,
2023-11-29,409339,917415,995,0,
2022-04-18,931506,296533,2431,0,
2022-10-13,881958,671414,1705,0,
2024-01-22,104675,312234,978,0,
2022-09-19,879422,226389,2446,0,
2023-08-14,162678,783660,1605,0,
2024-03-03,239370,740702,2206,0,
2022-03-29,789575,359759,197,0,
2022-04-12,746042,234470,998,0,
2022-09-05,411105,566472,175,0,
2024-05-23,104675,312234,624,0,
2024-01-18,437788,536143,359,0,
2024-01-27,574010,564312,1398,0,
2023-11-24,621312,394318,1128,0,
2023-03-06,146458,992558,1499,0,
2022-05-29,415927,316378,2496,0,
2023-05-19,292120,494259,1955,0,
2024-12-11,526769,854189,1562,0,
2023-07-27,999863,850446,1894,0,
2023-11-17,943883,604662,759,0,
2022-12-11,610770,393948,866,0,
2022-05-18,453158,772299,1797,0,
2022-06-27,782333,659964,1614,0,
2024-08-29,248021,810607,413,0,
2022-09-22,827199,365762,626,0,
2022-11-20,912003,761340,321,0,
2024-08-02,990636,760117,1837,0,
2023-01-23,707403,737329,1445,0,
2024-05-31,693727,795085,1871,0,
2022-10-02,317949,263922,1376,17,Regulatory issue
2023-07-13,748553,454184,1904,0,
2023-11-09,838326,958326,669,0,
2024-01-25,354502,800393,1910,0,
2022-10-11,724567,419267,2181,0,
2024-09-30,475669,413495,942,0,
2024-11-18,762406,749189,583,0,
2022-09-23,713505,468928,2091,0,
2024-03-11,354502,800393,1706,28,Regulatory issue
2023-01-24,759907,598283,1859,0,
2022-10-13,256745,930403,2108,0,
2022-09-05,574010,564312,610,0,
2024-10-31,160572,665713,888,0,
2024-09-04,233986,597052,828,0,
2024-04-16,515556,838349,2234,0,
2022-12-02,141405,688849,2451,0,
2022-12-09,834303,272318,1438,0,
2023-11-30,406224,466611,604,0,
2022-09-28,907051,762474,375,0,
2024-04-28,264557,622709,966,0,
2023-03-30,494633,849391,2272,0,
2024-04-09,707403,737329,795,0,
2023-12-03,308083,224061,643,0,
2023-09-13,461566,943956,1388,0,
2024-12-10,986131,745052,1119,0,
2023-12-18,193920,770551,1034,0,
2024-05-31,948886,173198,1111,0,
2023-03-17,990493,581157,2133,0,
2024-03-29,626335,518340,1118,0,
2023-01-01,393679,416170,1067,0,
2023-09-11,557321,700041,2064,0,
2024-12-06,396977,629289,205,0,
2023-09-30,573422,424781,1406,0,
2023-08-25,479462,635483,874,0,
2024-02-22,707403,737329,2166,0,
2023-05-04,443034,871950,1785,0,
2022-12-11,306625,720404,831,0,
2022-05-17,246273,186200,1091,28,Quality Issue
2022-06-22,211773,572080,699,0,
