inbound_date,supplier_id,delivery_note_id,product_id,received_qty,rejected_qty,inbound_status,rejected_reason,unloading_started_time,unloading_completed_time,inbound_putaway_completed_time
2023-11-11,SUP006,586097,469613,483,0,Accepted,,09:27:00,12:06:00,12:39:00
2024-06-01,SUP061,188046,586507,549,0,Accepted,,10:42:00,13:10:00,13:26:00
2022-05-08,SUP021,371038,333270,1561,0,Accepted,,12:43:00,14:51:00,15:14:00
2022-10-12,SUP062,215964,610235,1174,0,Accepted,,10:10:00,13:00:00,13:18:00
2024-11-20,SUP077,427397,568259,1974,0,Accepted,,14:38:00,16:09:00,16:34:00
2023-05-26,SUP053,101092,702065,1688,0,Accepted,,10:49:00,13:47:00,14:17:00
2024-06-23,SUP038,663921,654295,2219,0,Accepted,,09:49:00,11:56:00,12:30:00
2024-04-06,SUP093,244653,678083,808,0,Accepted,,10:43:00,12:00:00,12:26:00
2023-02-08,SUP074,183560,989199,383,0,Accepted,,12:46:00,15:07:00,15:28:00
2023-07-07,SUP001,646173,732913,743,0,Accepted,,13:22:00,14:39:00,15:16:00
2022-05-02,SUP071,909464,400536,2271,0,Accepted,,12:48:00,13:52:00,14:21:00
2023-03-19,SUP008,284895,687888,1661,0,Accepted,,10:11:00,12:20:00,12:46:00
2022-07-21,SUP015,278588,342028,2363,0,Accepted,,14:26:00,17:06:00,17:29:00
2023-08-05,SUP034,689035,260405,280,0,Accepted,,10:57:00,12:45:00,13:10:00
2022-09-22,SUP093,990493,581157,128,0,Accepted,,14:45:00,15:50:00,16:22:00
2024-10-17,SUP031,919785,467361,2249,0,Accepted,,10:42:00,13:02:00,13:44:00
2022-03-08,SUP025,721329,107214,792,0,Accepted,,11:51:00,13:10:00,13:46:00
2023-06-07,SUP069,167451,935514,893,0,Accepted,,09:07:00,11:43:00,12:18:00
2024-12-12,SUP016,733373,220543,1553,0,Accepted,,13:26:00,15:02:00,15:42:00
2023-06-25,SUP062,796994,312701,419,0,Accepted,,14:33:00,15:33:00,16:01:00
2024-03-12,SUP078,738070,981926,756,0,Accepted,,11:29:00,13:09:00,13:54:00
2024-02-27,SUP006,695766,939733,1437,0,Accepted,,14:51:00,16:47:00,17:23:00
2022-01-21,SUP045,247060,701473,1978,0,Accepted,,14:46:00,17:22:00,17:46:00
2023-02-12,SUP004,927574,982201,2210,0,Accepted,,12:40:00,14:51:00,15:29:00
2022-07-21,SUP072,433298,225504,1687,0,Accepted,,09:40:00,11:16:00,11:55:00
2024-02-05,SUP042,971603,401985,2154,0,Accepted,,12:38:00,14:46:00,15:28:00
2023-09-06,SUP054,606993,637154,239,0,Accepted,,10:36:00,11:45:00,12:05:00
2022-03-14,SUP071,308083,224061,1183,0,Accepted,,14:45:00,17:13:00,17:57:00
2022-11-30,SUP011,577259,843194,2204,0,Accepted,,10:30:00,13:22:00,13:32:00
2022-05-25,SUP038,326049,882571,456,0,Accepted,,14:26:00,16:44:00,17:02:00
2022-03-17,SUP010,831985,247186,309,0,Accepted,,09:36:00,12:14:00,12:59:00
2022-04-27,SUP083,782333,659964,2019,0,Accepted,,10:10:00,11:35:00,12:20:00
2022-05-10,SUP016,793448,325883,2491,0,Accepted,,12:08:00,13:28:00,13:51:00
2022-06-13,SUP093,456210,969212,2467,0,Accepted,,13:35:00,15:59:00,16:39:00
2022-03-25,SUP034,196414,467936,2259,0,Accepted,,09:54:00,11:54:00,12:27:00
2024-12-06,SUP024,762195,282771,1253,0,Accepted,,09:39:00,10:39:00,11:05:00
2023-04-02,SUP026,957352,683414,2458,30,Rejected,Quality Issue,14:22:00,16:47:00,17:17:00
2023-12-15,SUP079,107682,925587,2267,0,Accepted,,09:42:00,11:31:00,12:00:00
2023-04-20,SUP065,760237,254537,362,0,Accepted,,14:54:00,16:23:00,16:40:00
2024-02-07,SUP095,928527,862104,2462,0,Accepted,,13:36:00,15:26:00,15:59:00
2024-04-01,SUP038,762110,879341,1028,0,Accepted,,12:28:00,13:45:00,14:14:00
2022-04-21,SUP023,553862,465843,1545,0,Accepted,,09:19:00,11:45:00,12:25:00
2024-10-27,SUP001,657826,546568,1873,0,Accepted,,11:06:00,13:47:00,14:13:00
2022-11-17,SUP078,315921,576263,271,0,Accepted,,14:41:00,16:47:00,17:10:00
2023-07-09,SUP096,232105,612969,467,0,Accepted,,10:27:00,11:40:00,11:57:00
2023-04-05,SUP009,788175,360743,268,0,Accepted,,09:07:00,11:15:00,11:27:00
2024-08-02,SUP053,238370,135686,1913,28,Rejected,Regulatory issue,14:35:00,17:09:00,17:20:00
2022-07-13,SUP060,233986,597052,1322,0,Accepted,,14:41:00,17:32:00,17:55:00
2022-09-25,SUP038,746042,234470,2493,0,Accepted,,10:47:00,13:25:00,14:03:00
2022-06-08,SUP035,606993,637154,1862,0,Accepted,,13:25:00,14:29:00,14:51:00
2023-10-30,SUP040,818910,261177,2158,0,Accepted,,10:09:00,12:08:00,12:32:00
2024-07-09,SUP016,109943,203576,1075,0,Accepted,,14:55:00,16:47:00,17:05:00
2022-11-09,SUP018,898593,889133,689,0,Accepted,,14:06:00,16:09:00,16:40:00
2022-04-03,SUP096,317807,658341,1499,0,Accepted,,14:38:00,16:39:00,17:07:00
2024-04-01,SUP014,231661,266952,2417,0,Accepted,,09:27:00,12:14:00,12:37:00
2023-03-21,SUP007,158265,596200,1876,0,Accepted,,14:32:00,17:30:00,18:07:00
2022-06-05,SUP009,669016,117483,727,0,Accepted,,09:23:00,12:12:00,12:35:00
2022-04-01,SUP010,466825,286229,2342,0,Accepted,,09:01:00,11:44:00,12:13:00
2022-07-16,SUP009,101092,702065,1688,0,Accepted,,13:43:00,16:09:00,16:27:00
2023-09-21,SUP038,113003,776159,1200,0,Accepted,,12:42:00,14:50:00,15:00:00
2024-09-26,SUP029,568127,859028,1384,0,Accepted,,14:56:00,16:37:00,16:53:00
2023-07-27,SUP004,163093,235128,1849,0,Accepted,,11:01:00,13:47:00,14:18:00
2024-07-15,SUP053,906058,489666,2174,0,Accepted,,14:18:00,16:35:00,16:58:00
2022-03-31,SUP016,351483,741030,1511,0,Accepted,,10:20:00,13:09:00,13:21:00
2022-01-12,SUP072,225510,792239,1055,0,Accepted,,09:18:00,10:18:00,10:54:00
2022-03-25,SUP022,952033,200959,1279,41,Rejected,Regulatory issue,10:15:00,11:43:00,12:20:00
2024-03-31,SUP020,847720,314209,741,1,Rejected,Regulatory issue,11:08:00,12:29:00,13:05:00
2022-10-14,SUP015,956081,703661,1823,0,Accepted,,11:23:00,14:20:00,14:51:00
2022-07-25,SUP062,232105,612969,825,40,Rejected,Regulatory issue,09:12:00,10:15:00,10:34:00
2022-06-16,SUP054,574010,564312,1295,0,Accepted,,10:28:00,12:04:00,12:21:00
2024-04-02,SUP086,369212,839977,1136,0,Accepted,,09:16:00,12:04:00,12:30:00
2023-01-03,SUP088,371038,333270,1165,0,Accepted,,14:17:00,15:19:00,15:37:00
2022-10-27,SUP099,718888,938845,571,0,Accepted,,09:28:00,11:12:00,11:27:00
2024-12-16,SUP000,324600,140557,2101,0,Accepted,,14:27:00,17:10:00,17:33:00
2023-11-21,SUP069,790957,219124,1742,0,Accepted,,14:25:00,17:05:00,17:38:00
2024-10-21,SUP040,220481,977674,1312,0,Accepted,,09:48:00,12:44:00,13:03:00
2022-10-12,SUP005,287164,599775,1249,0,Accepted,,13:50:00,14:58:00,15:08:00
2022-01-19,SUP038,480843,679246,1428,0,Accepted,,14:34:00,17:13:00,17:37:00
2022-11-05,SUP073,606993,637154,2344,0,Accepted,,09:35:00,12:17:00,12:39:00
2023-10-20,SUP031,262936,602699,692,0,Accepted,,12:03:00,15:02:00,15:35:00
2022-11-08,SUP002,779481,664720,409,0,Accepted,,13:08:00,14:16:00,14:31:00
2022-06-17,SUP066,913637,173215,1289,0,Accepted,,10:09:00,11:32:00,11:47:00
2024-02-09,SUP062,232105,612969,1339,0,Accepted,,10:09:00,12:34:00,13:12:00
2024-08-19,SUP022,196414,467936,1299,13,Rejected,Quality Issue,10:56:00,12:31:00,12:58:00
2022-10-07,SUP045,883003,706767,1322,0,Accepted,,09:42:00,12:18:00,12:34:00
2024-03-11,SUP057,841634,108716,2456,0,Accepted,,10:22:00,13:18:00,13:37:00
2022-12-10,SUP067,621312,394318,864,0,Accepted,,12:43:00,14:11:00,14:49:00
2024-03-06,SUP062,230814,535525,1551,0,Accepted,,09:25:00,11:00:00,11:27:00
2024-09-06,SUP032,851484,472627,1639,0,Accepted,,09:05:00,11:51:00,12:28:00
2022-10-13,SUP072,756210,181354,1249,0,Accepted,,13:59:00,16:51:00,17:18:00
2022-10-21,SUP031,750526,117306,986,0,Accepted,,11:29:00,14:04:00,14:38:00
2022-01-03,SUP005,711547,832738,1334,0,Accepted,,12:57:00,14:07:00,14:37:00
2023-10-06,SUP002,104784,963152,1267,0,Accepted,,10:23:00,11:37:00,12:22:00
2022-10-23,SUP022,999863,850446,2313,0,Accepted,,14:44:00,17:12:00,17:22:00
2022-12-15,SUP057,760510,297531,1706,6,On-hold,Quality Issue,13:51:00,15:28:00,15:38:00
2022-12-18,SUP051,606993,637154,342,0,Accepted,,09:33:00,11:15:00,11:29:00
2024-01-09,SUP056,562302,680105,1892,0,Accepted,,10:31:00,13:24:00,13:50:00
2022-04-21,SUP011,515106,975738,1915,0,Accepted,,11:10:00,13:40:00,13:58:00
2024-02-21,SUP079,339158,353923,1567,0,Accepted,,12:29:00,13:58:00,14:37:00
2024-12-19,SUP041,157732,415020,2361,0,Accepted,,14:21:00,15:35:00,15:57:00
2024-01-12,SUP072,739502,103523,758,0,Accepted,,11:17:00,13:23:00,13:36:00
2024-12-07,SUP084,652845,397179,1389,0,Accepted,,13:41:00,16:38:00,17:18:00
2022-03-30,SUP082,199631,766632,1059,0,Accepted,,11:50:00,13:12:00,13:56:00
2023-08-16,SUP086,883193,895998,1472,0,Accepted,,11:55:00,13:08:00,13:52:00
2022-02-09,SUP054,836185,183457,1509,0,Accepted,,09:32:00,10:42:00,11:20:00
2022-01-22,SUP038,415927,316378,2435,0,Accepted,,12:54:00,15:31:00,15:43:00
2022-09-20,SUP064,526769,854189,338,0,Accepted,,09:11:00,12:01:00,12:16:00
2024-12-30,SUP072,883378,869681,1229,0,Accepted,,09:51:00,11:56:00,12:15:00
2023-10-01,SUP070,196044,910818,1332,0,Accepted,,12:01:00,13:22:00,13:47:00
2024-06-07,SUP009,324600,140557,1059,0,Accepted,,12:19:00,14:40:00,14:57:00
2024-07-08,SUP024,891077,925426,1814,0,Accepted,,12:09:00,13:34:00,14:06:00
2022-01-10,SUP098,462690,974536,497,0,Accepted,,09:32:00,12:25:00,13:05:00
2023-09-30,SUP027,632699,882386,558,0,Accepted,,11:14:00,12:17:00,12:56:00
2023-07-06,SUP017,997198,112721,905,0,Accepted,,14:20:00,15:46:00,16:16:00
2024-12-14,SUP098,657826,546568,763,0,Accepted,,13:19:00,15:02:00,15:22:00
2024-11-17,SUP069,237497,675148,2427,0,Accepted,,10:17:00,12:49:00,13:02:00
2024-07-01,SUP036,129764,266017,1414,0,Accepted,,11:23:00,13:04:00,13:21:00
2024-04-01,SUP073,603533,963990,1376,0,Accepted,,13:30:00,16:05:00,16:15:00
2023-01-07,SUP087,158981,918625,1953,0,Accepted,,09:47:00,12:19:00,12:32:00
2023-11-06,SUP037,909464,400536,422,0,Accepted,,13:42:00,15:45:00,16:30:00
2024-07-17,SUP059,462690,974536,1276,0,Accepted,,13:11:00,14:35:00,14:48:00
2022-11-17,SUP051,173435,667444,1985,0,Accepted,,11:34:00,12:45:00,13:05:00
2022-04-12,SUP003,353233,546962,1332,6,Rejected,Regulatory issue,10:41:00,12:24:00,12:37:00
2023-10-24,SUP048,422649,897417,254,0,Accepted,,09:18:00,11:51:00,12:34:00
2024-12-19,SUP077,112424,690495,1640,0,Accepted,,13:14:00,15:26:00,15:56:00
2024-08-18,SUP060,223883,743491,452,7,Rejected,Quality Issue,14:13:00,16:52:00,17:07:00
2023-04-17,SUP006,104180,599808,1066,33,Rejected,Regulatory issue,13:07:00,15:55:00,16:09:00
2024-02-21,SUP040,704655,153282,1289,0,Accepted,,12:27:00,15:10:00,15:40:00
2024-05-30,SUP048,724610,737504,1522,0,Accepted,,14:40:00,16:03:00,16:21:00
2022-09-11,SUP031,216451,675162,959,0,Accepted,,13:29:00,16:01:00,16:21:00
2024-11-05,SUP004,772117,429685,1824,0,Accepted,,10:53:00,12:30:00,12:44:00
2024-07-10,SUP078,670776,216629,1788,0,Accepted,,12:33:00,15:01:00,15:30:00
2024-03-18,SUP041,318398,229367,1932,0,Accepted,,11:16:00,13:11:00,13:37:00
2023-02-28,SUP075,690436,310031,1463,0,Accepted,,09:56:00,12:06:00,12:31:00
2024-03-04,SUP060,466825,286229,2252,0,Accepted,,10:58:00,12:30:00,12:58:00
2024-10-28,SUP065,325877,806847,1526,0,Accepted,,14:07:00,16:53:00,17:24:00
2024-07-23,SUP057,934626,371109,1143,0,Accepted,,14:44:00,16:58:00,17:22:00
2022-01-02,SUP003,427553,758773,1609,0,Accepted,,11:17:00,12:35:00,13:16:00
2024-12-14,SUP056,690436,310031,1868,0,Accepted,,13:59:00,14:59:00,15:21:00
2023-12-05,SUP044,304616,468179,1846,0,Accepted,,10:42:00,13:21:00,13:54:00
2023-01-10,SUP038,722332,267562,1442,0,Accepted,,12:41:00,15:32:00,15:56:00
2022-06-21,SUP001,265732,231832,652,0,Accepted,,11:00:00,13:26:00,13:56:00
2023-11-22,SUP025,913808,205770,485,0,Accepted,,13:17:00,15:32:00,16:00:00
2022-07-26,SUP082,804661,194308,791,0,Accepted,,14:48:00,16:49:00,17:20:00
2024-01-29,SUP066,607069,550204,802,0,Accepted,,10:32:00,12:24:00,13:01:00
2024-07-01,SUP060,590816,530904,1571,0,Accepted,,10:47:00,13:41:00,14:15:00
2022-12-23,SUP032,150380,282826,1270,0,Accepted,,14:31:00,17:15:00,17:31:00
2023-06-23,SUP010,750526,117306,1340,0,Accepted,,14:04:00,16:25:00,16:53:00
2024-07-08,SUP068,414552,250464,2277,0,Accepted,,14:13:00,15:30:00,15:50:00
2023-12-20,SUP072,398613,586820,626,0,Accepted,,09:42:00,12:15:00,12:30:00
2022-03-04,SUP031,140437,539633,782,0,Accepted,,10:09:00,11:56:00,12:14:00
2023-03-22,SUP098,427089,363394,1667,0,Accepted,,14:27:00,16:23:00,16:46:00
2023-02-10,SUP085,319529,259331,1038,0,Accepted,,11:46:00,13:34:00,13:47:00
2023-02-27,SUP051,228322,858316,733,0,Accepted,,09:52:00,11:14:00,11:32:00
2023-06-29,SUP085,926453,435709,1223,0,Accepted,,14:48:00,16:08:00,16:39:00
2022-05-23,SUP085,189331,286592,2036,0,Accepted,,11:36:00,12:38:00,13:01:00
2022-03-25,SUP088,364766,290750,1299,35,Rejected,Regulatory issue,09:37:00,11:52:00,12:30:00
2024-07-15,SUP000,454257,419903,789,0,Accepted,,12:55:00,15:27:00,15:46:00
2023-03-08,SUP088,410155,321141,872,0,Accepted,,11:05:00,13:33:00,13:51:00
2023-03-14,SUP013,894828,580932,2430,0,Accepted,,12:27:00,15:20:00,15:41:00
2022-03-07,SUP019,767573,884960,258,0,Accepted,,09:15:00,10:53:00,11:20:00
2022-02-26,SUP019,738070,981926,1054,0,Accepted,,11:18:00,13:10:00,13:21:00
2023-11-21,SUP016,393679,416170,1146,0,Accepted,,14:12:00,15:21:00,15:44:00
2023-03-26,SUP054,291167,135561,436,0,Accepted,,09:52:00,11:42:00,12:03:00
2024-12-01,SUP059,186286,252350,1032,0,Accepted,,13:37:00,16:24:00,16:47:00
2022-10-30,SUP014,254751,738343,1684,0,Accepted,,11:55:00,12:58:00,13:29:00
2023-07-24,SUP090,821977,504920,1931,0,Accepted,,10:55:00,13:00:00,13:35:00
2023-08-31,SUP063,723733,603096,500,0,Accepted,,11:05:00,12:59:00,13:36:00
2024-03-01,SUP057,697071,893771,122,0,Accepted,,09:19:00,11:32:00,12:07:00
2024-02-10,SUP087,151508,125091,2342,0,Accepted,,10:18:00,12:36:00,12:53:00
2024-03-19,SUP018,697071,893771,409,5,On-hold,Regulatory issue,11:46:00,13:22:00,14:07:00
2022-10-10,SUP030,229788,352497,1463,0,Accepted,,12:58:00,14:29:00,15:11:00
2024-03-27,SUP031,324271,803548,1297,0,Accepted,,09:37:00,11:59:00,12:15:00
2024-04-12,SUP020,452573,430556,986,0,Accepted,,13:17:00,15:53:00,16:23:00
2023-09-27,SUP044,692444,523458,1148,0,Accepted,,11:30:00,14:16:00,14:39:00
2023-10-18,SUP001,170560,799601,2432,0,Accepted,,13:08:00,15:17:00,15:38:00
2022-12-01,SUP030,216478,567263,2299,0,Accepted,,09:37:00,12:12:00,12:55:00
2022-03-09,SUP044,585446,257530,654,0,Accepted,,12:13:00,13:50:00,14:23:00
2024-02-17,SUP044,747198,674170,1654,0,Accepted,,09:24:00,11:17:00,11:37:00
2023-05-03,SUP077,178122,155245,469,0,Accepted,,13:21:00,15:46:00,15:58:00
2024-06-18,SUP078,178717,480851,2491,0,Accepted,,14:00:00,15:18:00,15:51:00
2024-07-28,SUP029,800831,483381,768,0,Accepted,,12:43:00,15:40:00,15:53:00
2023-01-30,SUP054,111484,393171,1645,0,Accepted,,12:09:00,14:51:00,15:19:00
2023-03-20,SUP010,993453,814300,286,0,Accepted,,09:32:00,12:12:00,12:48:00
2023-08-05,SUP013,211421,457220,1530,0,Accepted,,14:01:00,15:30:00,16:10:00
2022-03-19,SUP061,798281,784784,1260,0,Accepted,,10:10:00,11:40:00,11:58:00
2022-02-25,SUP057,711547,832738,121,0,Accepted,,09:39:00,11:01:00,11:26:00
2022-07-13,SUP072,823340,588274,435,0,Accepted,,13:38:00,15:50:00,16:26:00
2023-02-07,SUP085,657262,681468,2302,27,Rejected,Quality Issue,10:09:00,12:11:00,12:43:00
2022-04-08,SUP081,831985,247186,1879,0,Accepted,,11:32:00,12:46:00,13:18:00
2022-05-12,SUP043,648634,859746,568,0,Accepted,,14:43:00,15:43:00,16:19:00
2022-07-01,SUP053,702863,868688,2055,0,Accepted,,09:05:00,11:49:00,12:30:00
2023-06-01,SUP013,464239,830849,1223,0,Accepted,,11:31:00,14:01:00,14:26:00
2024-03-04,SUP072,294995,780132,1662,58,Rejected,Regulatory issue,13:09:00,14:26:00,15:09:00
2022-01-04,SUP078,957352,683414,1095,0,Accepted,,09:28:00,12:06:00,12:37:00
2024-02-06,SUP077,676838,576932,953,15,Rejected,Quality Issue,10:03:00,11:31:00,11:49:00
2022-06-21,SUP004,900555,155677,380,0,Accepted,,11:31:00,14:13:00,14:51:00
2024-07-19,SUP012,661198,130482,630,0,Accepted,,09:22:00,12:12:00,12:28:00
2022-07-15,SUP065,265732,231832,1526,0,Accepted,,11:14:00,13:20:00,13:37:00
2023-08-27,SUP008,221791,135897,1223,0,Accepted,,10:37:00,13:32:00,14:05:00
2024-01-19,SUP086,517701,955995,320,0,Accepted,,12:14:00,13:28:00,14:13:00
2024-06-07,SUP041,563743,724497,1956,60,Rejected,Quality Issue,13:59:00,16:33:00,16:43:00
2023-03-25,SUP069,860205,519835,1351,0,Accepted,,11:50:00,14:28:00,14:45:00
2024-11-12,SUP080,895947,215336,1832,0,Accepted,,10:28:00,12:22:00,12:58:00
2024-10-12,SUP059,684926,980008,496,0,Accepted,,10:50:00,13:44:00,14:12:00
2024-11-08,SUP064,278084,924997,761,0,Accepted,,14:22:00,16:36:00,17:19:00
2023-05-01,SUP075,831985,247186,1530,0,Accepted,,12:05:00,13:48:00,14:28:00
2022-12-10,SUP071,391635,400921,537,0,Accepted,,10:06:00,12:58:00,13:10:00
2022-04-19,SUP047,479462,635483,818,0,Accepted,,13:19:00,15:52:00,16:10:00
2024-03-13,SUP031,970892,465996,2156,0,Accepted,,14:14:00,17:09:00,17:40:00
2024-08-31,SUP092,218175,432010,2394,0,Accepted,,11:07:00,13:05:00,13:48:00
2022-09-25,SUP065,515197,767154,1286,0,Accepted,,09:38:00,11:07:00,11:30:00
2024-03-18,SUP056,706109,494215,1197,0,Accepted,,11:11:00,13:23:00,13:41:00
2022-02-06,SUP019,223883,743491,2355,0,Accepted,,09:57:00,12:41:00,13:04:00
2022-08-15,SUP080,898794,946470,1795,0,Accepted,,12:27:00,14:21:00,14:40:00
2022-04-04,SUP098,678302,254496,1719,0,Accepted,,09:58:00,11:43:00,12:03:00
2024-06-02,SUP062,904668,656716,550,0,Accepted,,10:37:00,12:43:00,13:09:00
2023-10-06,SUP028,104784,963152,2316,0,Accepted,,14:10:00,16:24:00,16:50:00
2023-12-14,SUP005,723910,399283,458,0,Accepted,,10:13:00,12:42:00,13:20:00
2023-07-22,SUP055,696182,163400,218,0,Accepted,,13:20:00,15:10:00,15:54:00
2023-12-10,SUP059,953336,973506,1002,0,Accepted,,09:03:00,12:02:00,12:45:00
2022-07-27,SUP095,658934,726756,1078,0,Accepted,,14:13:00,15:36:00,16:19:00
2022-12-11,SUP068,340359,317344,1468,0,Accepted,,09:35:00,12:03:00,12:23:00
2023-06-16,SUP060,232483,634010,2268,0,Accepted,,09:02:00,11:33:00,11:44:00
2023-03-24,SUP068,947103,690861,1913,0,Accepted,,11:46:00,13:17:00,13:44:00
2022-05-02,SUP052,952033,200959,1485,0,Accepted,,11:18:00,14:13:00,14:25:00
2022-04-03,SUP002,270689,739096,2222,0,Accepted,,14:55:00,17:21:00,17:42:00
2024-09-21,SUP034,266096,242207,1692,0,Accepted,,10:44:00,12:10:00,12:26:00
2024-07-30,SUP023,762074,154741,1647,0,Accepted,,09:20:00,11:03:00,11:23:00
2022-03-31,SUP022,561459,361809,1521,0,Accepted,,14:28:00,16:52:00,17:08:00
2024-03-20,SUP095,898593,889133,985,0,Accepted,,09:41:00,10:48:00,11:29:00
2024-10-09,SUP015,661198,130482,1989,0,Accepted,,12:11:00,14:58:00,15:42:00
2022-06-06,SUP071,243980,574159,2178,0,Accepted,,11:45:00,12:45:00,13:29:00
2022-05-10,SUP027,476214,482540,1115,0,Accepted,,09:19:00,12:13:00,12:31:00
2024-06-28,SUP032,254751,738343,783,0,Accepted,,12:18:00,14:25:00,15:06:00
2022-05-15,SUP062,792746,278423,228,0,Accepted,,14:39:00,17:04:00,17:29:00
2023-09-28,SUP009,326049,882571,169,0,Accepted,,13:22:00,14:42:00,15:00:00
2024-05-07,SUP090,891077,925426,1949,0,Accepted,,13:35:00,15:56:00,16:10:00
2023-06-22,SUP008,138620,298919,478,0,Accepted,,09:09:00,10:15:00,10:47:00
2022-10-12,SUP038,994860,611471,1854,0,Accepted,,10:27:00,11:53:00,12:16:00
2023-11-16,SUP003,381691,663408,240,0,Accepted,,09:18:00,12:17:00,12:28:00
2022-04-04,SUP077,901768,399927,1422,0,Accepted,,11:24:00,13:50:00,14:03:00
2023-10-23,SUP092,249071,991620,307,0,Accepted,,14:57:00,17:36:00,17:46:00
2024-05-07,SUP007,712629,495896,2264,0,Accepted,,13:08:00,15:23:00,16:05:00
2022-12-04,SUP071,943883,604662,430,0,Accepted,,11:52:00,14:08:00,14:46:00
2024-07-21,SUP053,194280,704491,2381,0,Accepted,,09:07:00,11:32:00,11:44:00
2024-11-17,SUP098,237500,544222,266,0,Accepted,,10:00:00,11:40:00,12:22:00
2024-11-15,SUP001,289753,874331,723,0,Accepted,,09:30:00,12:28:00,13:07:00
2024-11-22,SUP018,857938,367080,715,0,Accepted,,13:38:00,16:05:00,16:36:00
2022-04-04,SUP080,167451,935514,593,0,Accepted,,13:08:00,14:36:00,15:10:00
2022-02-28,SUP029,391688,957379,1301,0,Accepted,,12:14:00,13:38:00,14:08:00
2023-10-25,SUP049,188704,837619,2257,0,Accepted,,13:48:00,14:52:00,15:26:00
2023-12-06,SUP087,251772,624784,150,5,Rejected,Quality Issue,14:39:00,16:48:00,17:00:00
2024-01-02,SUP015,686806,735907,1963,0,Accepted,,10:57:00,12:16:00,12:58:00
2022-09-16,SUP010,646631,116721,2478,0,Accepted,,09:41:00,12:07:00,12:41:00
2024-12-13,SUP042,120664,845459,121,0,Accepted,,10:13:00,13:12:00,13:50:00
2024-06-09,SUP034,854918,380941,933,0,Accepted,,09:38:00,12:06:00,12:50:00
2022-01-01,SUP028,326756,456962,1571,0,Accepted,,09:25:00,10:32:00,10:47:00
2023-06-14,SUP060,319274,903363,2280,0,Accepted,,13:34:00,15:53:00,16:29:00
2022-10-24,SUP008,943883,604662,2001,0,Accepted,,14:38:00,15:41:00,15:54:00
2023-11-26,SUP063,659648,490601,840,0,Accepted,,11:05:00,14:05:00,14:39:00
2022-04-18,SUP001,114762,453351,2208,0,Accepted,,10:10:00,12:50:00,13:06:00
2024-11-05,SUP097,324600,140557,536,0,Accepted,,14:37:00,15:46:00,16:13:00
2023-05-11,SUP019,278084,924997,2115,0,Accepted,,09:52:00,11:27:00,11:58:00
2023-01-12,SUP001,821977,504920,2467,0,Accepted,,09:09:00,10:58:00,11:24:00
2024-06-14,SUP097,784164,211702,1744,0,Accepted,,09:16:00,10:43:00,10:59:00
2022-08-21,SUP079,511263,583015,1433,0,Accepted,,09:26:00,11:12:00,11:35:00
2023-07-07,SUP091,160572,665713,236,0,Accepted,,11:12:00,13:38:00,13:58:00
2022-04-29,SUP095,196779,134605,1533,0,Accepted,,09:29:00,11:24:00,12:01:00
2023-12-26,SUP024,172664,365218,462,0,Accepted,,11:13:00,13:48:00,14:18:00
2023-03-28,SUP011,296914,200659,1109,0,Accepted,,12:36:00,15:22:00,15:45:00
2024-06-15,SUP034,173413,448995,873,0,Accepted,,14:37:00,15:49:00,16:13:00
2024-03-07,SUP049,316147,545753,2280,0,Accepted,,11:24:00,12:28:00,12:53:00
2022-03-06,SUP064,326049,882571,2080,0,Accepted,,12:36:00,14:39:00,15:11:00
2022-09-10,SUP064,748553,454184,1703,0,Accepted,,13:04:00,15:04:00,15:47:00
2023-02-28,SUP039,610523,273364,314,0,Accepted,,13:56:00,15:01:00,15:36:00
2024-07-22,SUP093,264557,622709,145,0,Accepted,,09:34:00,11:26:00,11:44:00
2022-05-24,SUP025,919815,645680,1797,0,Accepted,,14:54:00,16:24:00,16:50:00
2022-05-31,SUP071,438668,898953,1315,47,Rejected,Regulatory issue,09:07:00,10:16:00,10:40:00
2024-02-17,SUP021,278588,342028,2211,0,Accepted,,09:11:00,11:55:00,12:30:00
2022-04-21,SUP069,491280,890138,1672,0,Accepted,,09:37:00,10:44:00,11:24:00
2022-08-01,SUP085,940197,770942,2367,0,Accepted,,11:23:00,12:55:00,13:32:00
2023-08-19,SUP067,789575,359759,2161,99,Rejected,Regulatory issue,11:26:00,12:27:00,13:05:00
2024-05-26,SUP025,672039,620615,637,0,Accepted,,10:49:00,12:33:00,12:45:00
2022-06-21,SUP083,745838,403058,467,0,Accepted,,13:09:00,16:06:00,16:40:00
2022-12-12,SUP037,544230,203333,1743,0,Accepted,,11:55:00,13:43:00,14:22:00
2022-08-01,SUP051,769999,819930,1250,0,Accepted,,14:04:00,16:02:00,16:20:00
2022-08-08,SUP050,552724,492320,1891,0,Accepted,,13:35:00,14:45:00,15:26:00
2023-07-11,SUP087,679318,813611,2148,92,Rejected,Regulatory issue,14:49:00,17:00:00,17:35:00
2023-03-06,SUP094,883835,443409,586,0,Accepted,,10:05:00,12:57:00,13:20:00
2024-07-31,SUP011,137193,551571,856,0,Accepted,,11:45:00,13:00:00,13:18:00
