outbound_date,order_id,customer_id,product_id,ordered_qty,picked_qty,pick_sheet_issued_time,pick_completed_time,vehicle_no,loading_completed_time
2024-05-29,ORD00302,CUST062,963152,213,213,22:15:00,22:56:00,927199,23:24:00
2023-05-23,ORD00303,CUST078,365218,850,850,21:54:00,22:49:00,124266,23:23:00
2022-01-10,ORD00304,CUST035,318200,408,408,22:50:00,23:35:00,755796,00:07:00
2022-11-14,ORD00305,CUST057,530115,387,387,23:38:00,00:52:00,684492,01:17:00
2024-06-23,ORD00306,CUST015,566472,250,250,23:18:00,00:27:00,725173,01:04:00
2022-06-05,ORD00307,CUST076,161268,272,272,22:01:00,23:27:00,603843,23:51:00
2023-02-14,ORD00308,CUST044,850655,383,383,21:46:00,22:50:00,679149,23:21:00
2023-02-13,ORD00309,CUST077,706256,716,716,21:33:00,22:11:00,834169,22:39:00
2024-08-25,ORD00310,CUST045,766632,756,577,22:35:00,23:31:00,730082,00:11:00
2023-07-06,ORD00311,CUST052,411177,157,157,23:36:00,00:57:00,124266,01:35:00
2023-04-05,ORD00312,CUST019,353555,819,819,23:56:00,00:44:00,417866,01:13:00
2024-09-21,ORD00313,CUST034,603537,740,740,22:08:00,23:28:00,740803,23:58:00
2023-08-29,ORD00314,CUST020,245920,640,640,23:24:00,00:06:00,669128,00:30:00
2023-12-04,ORD00315,CUST038,260405,224,224,22:59:00,23:30:00,669128,23:51:00
2024-04-24,ORD00316,CUST066,837161,153,153,23:55:00,01:01:00,725173,01:23:00
2024-12-19,ORD00317,CUST075,153566,12,12,23:48:00,01:00:00,755796,01:21:00
2024-01-29,ORD00318,CUST034,623962,449,449,22:41:00,23:12:00,147795,23:35:00
2022-07-22,ORD00319,CUST018,608301,262,262,22:11:00,23:24:00,491934,23:51:00
2023-09-06,ORD00320,CUST084,181354,505,505,21:01:00,22:27:00,202921,22:58:00
2023-04-30,ORD00321,CUST013,877922,202,202,21:37:00,22:53:00,610841,23:20:00
2023-06-22,ORD00322,CUST035,545852,696,696,23:52:00,01:11:00,563945,01:49:00
2024-11-21,ORD00323,CUST008,813611,723,723,22:52:00,23:35:00,842083,23:55:00
2022-10-03,ORD00324,CUST046,992558,990,990,21:06:00,22:05:00,842083,22:35:00
2022-01-15,ORD00325,CUST018,254496,468,468,22:28:00,23:24:00,684492,23:46:00
2024-01-20,ORD00326,CUST087,551571,559,559,22:16:00,22:46:00,147795,23:23:00
2024-09-02,ORD00327,CUST031,395238,349,349,23:19:00,00:04:00,852208,00:43:00
2024-09-12,ORD00328,CUST004,301883,803,803,22:17:00,22:59:00,842083,23:23:00
2022-06-14,ORD00329,CUST096,251652,551,551,22:56:00,23:57:00,385905,00:26:00
2023-08-17,ORD00330,CUST058,155677,569,569,23:24:00,00:46:00,965360,01:10:00
2022-09-23,ORD00331,CUST030,311135,509,509,22:26:00,23:27:00,927199,00:07:00
2022-10-21,ORD00332,CUST023,866844,762,762,22:05:00,23:22:00,124266,23:47:00
2022-09-01,ORD00333,CUST086,984936,773,773,23:04:00,23:36:00,679149,00:03:00
2024-06-06,ORD00334,CUST030,862288,84,84,22:00:00,22:41:00,969104,23:21:00
2022-08-08,ORD00335,CUST072,465843,191,191,21:39:00,22:12:00,833447,22:43:00
2022-12-09,ORD00336,CUST099,342022,755,755,21:24:00,22:14:00,417866,22:50:00
2024-12-08,ORD00337,CUST058,973506,388,388,22:05:00,22:36:00,133960,23:15:00
2024-10-24,ORD00338,CUST075,144178,464,464,22:56:00,23:41:00,459040,00:18:00
2023-12-19,ORD00339,CUST050,419903,70,70,21:41:00,23:07:00,852208,23:36:00
2022-08-20,ORD00340,CUST084,317805,226,226,23:55:00,00:40:00,740803,01:04:00
2024-05-23,ORD00341,CUST050,982201,40,40,23:41:00,01:03:00,915260,01:25:00
2022-02-06,ORD00342,CUST001,278423,875,875,23:11:00,23:48:00,730082,00:10:00
2023-05-10,ORD00343,CUST053,700041,152,152,21:47:00,22:17:00,975958,22:41:00
2024-07-11,ORD00344,CUST041,664720,554,554,21:02:00,21:52:00,124266,22:22:00
2024-07-28,ORD00345,CUST061,690495,97,97,23:42:00,00:20:00,805995,00:48:00
2022-07-17,ORD00346,CUST000,683225,278,278,23:35:00,00:11:00,498289,00:39:00
2023-09-08,ORD00347,CUST017,472716,499,499,23:45:00,01:15:00,459040,01:40:00
2022-04-05,ORD00348,CUST095,155245,113,113,22:48:00,23:27:00,684492,23:47:00
2024-05-14,ORD00349,CUST097,938002,583,583,23:43:00,00:37:00,639369,01:01:00
2022-07-05,ORD00350,CUST083,510342,122,122,21:41:00,22:30:00,747240,23:00:00
2024-05-10,ORD00351,CUST075,472716,494,494,23:50:00,00:34:00,725173,01:08:00
2022-07-05,ORD00352,CUST034,266687,199,199,21:51:00,22:39:00,842083,23:07:00
2024-01-06,ORD00353,CUST041,776159,982,982,22:30:00,23:34:00,563945,23:59:00
2024-08-31,ORD00354,CUST032,765440,948,948,22:23:00,23:03:00,927199,23:27:00
2022-02-20,ORD00355,CUST031,817744,631,631,23:55:00,00:31:00,385905,00:52:00
2023-03-19,ORD00356,CUST018,259331,418,418,23:56:00,00:41:00,842083,01:01:00
2022-02-22,ORD00357,CUST092,190312,458,458,23:54:00,00:38:00,376747,01:06:00
2023-11-07,ORD00358,CUST036,463376,604,604,23:03:00,00:21:00,833447,00:52:00
2022-02-24,ORD00359,CUST087,835091,922,922,21:46:00,22:21:00,833447,22:46:00
2024-04-21,ORD00360,CUST069,218792,358,358,21:02:00,21:44:00,834169,22:22:00
2024-12-10,ORD00361,CUST051,552123,717,717,21:05:00,21:41:00,730082,22:18:00
2023-07-08,ORD00362,CUST090,422640,501,501,23:35:00,00:56:00,271604,01:33:00
2024-02-20,ORD00363,CUST095,567263,433,433,23:06:00,23:47:00,603843,00:24:00
2022-11-28,ORD00364,CUST050,749189,441,441,21:45:00,22:35:00,639369,23:00:00
2023-01-22,ORD00365,CUST077,837619,612,382,22:59:00,00:02:00,915260,00:26:00
2022-11-23,ORD00366,CUST025,888826,83,83,22:16:00,23:25:00,755796,23:48:00
2022-05-12,ORD00367,CUST041,257075,462,462,23:12:00,00:08:00,104015,00:45:00
2022-01-06,ORD00368,CUST080,112302,584,584,22:30:00,23:28:00,610841,23:53:00
2023-09-26,ORD00369,CUST053,841129,689,689,22:02:00,23:26:00,376747,23:55:00
2024-08-23,ORD00370,CUST041,534059,60,60,22:13:00,23:09:00,834169,23:45:00
2024-12-12,ORD00371,CUST094,906524,989,989,22:12:00,23:07:00,284331,23:29:00
2022-12-07,ORD00372,CUST009,325883,782,782,23:40:00,00:37:00,133960,01:13:00
2022-11-07,ORD00373,CUST090,308829,168,168,23:02:00,00:29:00,805995,00:53:00
2023-11-13,ORD00374,CUST012,211702,139,139,22:27:00,23:39:00,833447,00:05:00
2023-06-06,ORD00375,CUST023,399283,291,291,21:02:00,22:07:00,104015,22:32:00
2023-10-06,ORD00376,CUST091,297531,32,16,23:25:00,00:20:00,376747,00:43:00
2023-04-17,ORD00377,CUST051,545852,368,368,22:02:00,23:18:00,491934,23:40:00
2024-04-24,ORD00378,CUST087,371109,140,140,22:09:00,22:41:00,730082,23:15:00
2022-06-30,ORD00379,CUST033,155245,399,399,23:34:00,00:56:00,459040,01:21:00
2023-03-18,ORD00380,CUST028,365035,479,479,23:19:00,00:28:00,679149,01:02:00
2023-06-02,ORD00381,CUST020,778383,207,207,23:04:00,00:11:00,975958,00:39:00
2023-06-21,ORD00382,CUST045,111708,594,594,22:37:00,23:26:00,639369,00:04:00
2023-06-11,ORD00383,CUST033,644117,485,485,21:16:00,22:38:00,805995,23:07:00
2022-08-24,ORD00384,CUST077,463376,936,936,21:30:00,22:39:00,104015,23:14:00
2022-06-18,ORD00385,CUST035,982035,337,337,22:54:00,23:46:00,563945,00:25:00
2023-12-18,ORD00386,CUST051,656432,162,162,21:20:00,22:35:00,965360,23:12:00
2023-04-21,ORD00387,CUST037,380198,400,400,23:41:00,00:42:00,747240,01:03:00
2023-04-08,ORD00388,CUST069,395345,847,847,23:43:00,00:54:00,104015,01:17:00
2024-11-06,ORD00389,CUST090,974536,169,169,22:27:00,23:08:00,202921,23:32:00
2023-01-21,ORD00390,CUST082,492320,953,953,23:20:00,00:28:00,271604,01:01:00
2023-05-18,ORD00391,CUST049,173408,166,166,22:55:00,23:25:00,740803,00:03:00
2022-08-22,ORD00392,CUST012,262139,366,366,21:13:00,22:06:00,740803,22:30:00
2022-03-07,ORD00393,CUST018,363394,651,651,23:28:00,00:56:00,969104,01:30:00
2022-12-24,ORD00394,CUST023,610235,559,559,23:42:00,00:24:00,332153,00:49:00
2023-11-24,ORD00395,CUST080,209915,527,527,23:22:00,00:09:00,669128,00:45:00
2022-01-31,ORD00396,CUST006,846480,645,645,22:42:00,23:37:00,610841,00:16:00
2024-01-31,ORD00397,CUST079,754434,152,152,22:01:00,23:18:00,730082,23:48:00
2024-03-05,ORD00398,CUST037,859028,836,836,23:12:00,23:47:00,679149,00:18:00
2022-02-04,ORD00399,CUST098,942983,123,123,23:31:00,00:05:00,257344,00:39:00
2023-11-08,ORD00400,CUST016,204945,681,681,22:17:00,23:20:00,969104,23:55:00
2024-04-05,ORD00401,CUST099,815349,1000,1000,22:14:00,23:08:00,271604,23:41:00
2024-08-25,ORD00402,CUST059,958326,925,925,23:23:00,00:11:00,610841,00:47:00
2023-05-29,ORD00403,CUST086,686853,914,914,21:59:00,22:39:00,852208,23:14:00
2022-07-14,ORD00404,CUST018,910818,645,645,22:55:00,23:50:00,755796,00:17:00
2022-03-29,ORD00405,CUST099,823071,66,66,22:12:00,23:36:00,852208,00:05:00
2023-04-03,ORD00406,CUST084,495896,626,626,21:32:00,22:10:00,332153,22:41:00
2022-10-31,ORD00407,CUST064,857773,788,788,21:48:00,23:08:00,459040,23:36:00
2024-01-25,ORD00408,CUST020,737717,478,478,21:57:00,22:35:00,498289,23:02:00
2023-11-15,ORD00409,CUST042,835299,264,264,22:05:00,22:40:00,793668,23:17:00
2023-07-01,ORD00410,CUST057,142044,536,536,22:26:00,23:53:00,202921,00:16:00
2024-12-14,ORD00411,CUST087,469613,918,918,21:43:00,22:35:00,133960,23:10:00
2022-05-03,ORD00412,CUST014,262139,734,734,22:07:00,22:50:00,684492,23:17:00
2022-04-05,ORD00413,CUST012,463376,793,793,22:49:00,23:50:00,833447,00:29:00
2023-05-20,ORD00414,CUST081,767135,569,569,22:25:00,22:58:00,927199,23:19:00
2024-10-15,ORD00415,CUST043,839977,800,800,22:00:00,22:54:00,385905,23:21:00
2023-12-20,ORD00416,CUST008,753811,788,788,22:27:00,23:57:00,133960,00:18:00
2022-12-23,ORD00417,CUST071,871950,496,496,23:22:00,00:12:00,965360,00:36:00
2023-04-01,ORD00418,CUST060,319881,173,173,21:22:00,22:29:00,679149,22:53:00
2023-02-04,ORD00419,CUST003,202739,993,993,21:01:00,21:46:00,969104,22:19:00
2023-11-08,ORD00420,CUST019,743491,359,359,23:57:00,00:57:00,915260,01:23:00
2024-08-03,ORD00421,CUST001,371109,294,294,22:50:00,00:04:00,740803,00:42:00
2024-01-04,ORD00422,CUST095,262941,203,203,22:32:00,23:52:00,740803,00:31:00
2022-02-28,ORD00423,CUST059,806367,572,572,23:48:00,01:07:00,761087,01:46:00
2024-10-02,ORD00424,CUST060,391536,798,798,23:16:00,00:27:00,332153,00:59:00
2023-08-11,ORD00425,CUST036,912431,797,797,23:54:00,00:46:00,915260,01:18:00
2023-07-06,ORD00426,CUST065,879903,438,438,23:41:00,01:03:00,147795,01:24:00
2024-02-18,ORD00427,CUST066,267562,499,499,22:56:00,23:32:00,805995,00:05:00
2024-03-15,ORD00428,CUST023,604259,154,154,21:29:00,22:03:00,669128,22:37:00
2023-10-24,ORD00429,CUST094,757386,585,585,22:42:00,00:06:00,124266,00:44:00
2023-07-15,ORD00430,CUST046,472358,174,174,21:39:00,22:09:00,202921,22:34:00
2023-08-11,ORD00431,CUST074,370562,710,710,21:14:00,22:04:00,603843,22:29:00
2024-05-11,ORD00432,CUST015,943956,140,140,21:20:00,22:41:00,927199,23:03:00
2024-09-17,ORD00433,CUST058,488682,352,352,21:04:00,21:41:00,740803,22:21:00
2023-06-04,ORD00434,CUST031,154183,228,228,22:01:00,23:25:00,852208,23:59:00
2024-04-26,ORD00435,CUST005,468928,498,498,23:15:00,00:28:00,603843,01:04:00
2023-08-11,ORD00436,CUST039,542632,935,935,22:57:00,00:27:00,376747,00:48:00
2024-04-27,ORD00437,CUST007,934703,842,842,21:48:00,22:29:00,730082,23:02:00
2024-06-21,ORD00438,CUST020,760117,403,403,23:02:00,00:25:00,725173,00:50:00
2022-08-01,ORD00439,CUST081,681468,502,502,21:34:00,22:50:00,805995,23:26:00
2023-12-05,ORD00440,CUST091,136260,675,675,21:11:00,22:29:00,965360,22:54:00
2024-06-18,ORD00441,CUST051,875411,147,147,21:04:00,22:02:00,805995,22:29:00
2023-04-30,ORD00442,CUST063,353923,558,558,23:57:00,01:27:00,459040,01:56:00
2024-01-24,ORD00443,CUST017,317997,44,44,22:29:00,23:55:00,740803,00:35:00
2023-02-01,ORD00444,CUST091,663813,398,398,23:22:00,00:11:00,679149,00:40:00
2022-05-01,ORD00445,CUST050,465996,380,380,22:54:00,00:14:00,603843,00:54:00
2024-11-10,ORD00446,CUST008,706767,679,679,21:29:00,22:48:00,927199,23:10:00
2023-08-28,ORD00447,CUST049,539633,153,153,21:33:00,23:00:00,284331,23:37:00
2024-01-01,ORD00448,CUST096,874331,857,857,22:01:00,22:38:00,761087,23:02:00
2024-04-30,ORD00449,CUST008,763224,857,857,23:50:00,01:16:00,459040,01:38:00
2022-06-08,ORD00450,CUST008,922686,198,198,23:55:00,01:07:00,376342,01:38:00
2023-01-21,ORD00451,CUST083,257530,375,375,23:46:00,01:02:00,104015,01:33:00
2022-11-14,ORD00452,CUST022,529810,477,477,21:00:00,21:58:00,927199,22:34:00
2022-03-26,ORD00453,CUST086,811271,988,988,22:52:00,00:03:00,459040,00:27:00
2022-10-21,ORD00454,CUST034,852624,919,919,23:16:00,00:25:00,133960,00:49:00
2024-12-17,ORD00455,CUST083,209915,399,399,22:19:00,22:50:00,915260,23:16:00
2023-03-27,ORD00456,CUST045,360743,391,391,21:56:00,22:35:00,975958,23:06:00
2024-10-08,ORD00457,CUST098,251652,622,622,23:57:00,00:30:00,459040,01:02:00
2022-01-29,ORD00458,CUST011,685191,563,563,22:50:00,23:37:00,975958,00:03:00
2022-04-22,ORD00459,CUST004,597052,812,812,21:45:00,23:01:00,679149,23:23:00
2022-08-29,ORD00460,CUST090,585925,371,371,21:42:00,22:49:00,793668,23:23:00
2023-02-05,ORD00461,CUST008,862288,800,800,23:47:00,00:50:00,730082,01:18:00
2022-05-23,ORD00462,CUST009,197927,888,888,22:27:00,23:15:00,284331,23:40:00
2024-08-13,ORD00463,CUST026,413053,413,413,21:06:00,21:50:00,610841,22:24:00
2023-07-01,ORD00464,CUST074,880654,838,838,22:30:00,23:04:00,965360,23:36:00
2023-06-02,ORD00465,CUST008,292395,620,620,23:56:00,01:24:00,147795,01:45:00
2022-06-18,ORD00466,CUST032,767630,109,109,23:09:00,00:06:00,104015,00:39:00
2023-05-22,ORD00467,CUST029,123419,71,71,23:32:00,00:40:00,761087,01:04:00
2022-03-31,ORD00468,CUST092,566472,425,425,23:35:00,00:46:00,740803,01:16:00
2022-01-22,ORD00469,CUST001,994214,63,1,22:35:00,00:04:00,202921,00:42:00
2023-04-12,ORD00470,CUST001,247116,744,744,21:33:00,22:21:00,610841,22:57:00
2022-09-25,ORD00471,CUST093,354864,27,27,22:57:00,00:26:00,603843,00:58:00
2022-10-19,ORD00472,CUST003,401537,389,389,22:52:00,00:21:00,927199,00:56:00
2023-08-09,ORD00473,CUST062,714543,312,312,21:58:00,23:12:00,603843,23:50:00
2023-12-02,ORD00474,CUST074,167042,451,451,21:37:00,22:30:00,927199,23:00:00
2024-01-19,ORD00475,CUST042,567970,752,752,21:54:00,22:34:00,133960,23:00:00
2024-03-10,ORD00476,CUST001,288681,699,699,22:28:00,23:30:00,965360,23:52:00
2024-09-05,ORD00477,CUST020,676300,344,344,22:46:00,23:59:00,459040,00:26:00
2024-02-04,ORD00478,CUST056,596864,319,319,21:59:00,22:58:00,833447,23:34:00
2023-10-08,ORD00479,CUST072,185133,647,647,23:08:00,00:26:00,284331,00:46:00
2024-05-01,ORD00480,CUST014,687888,577,577,22:32:00,23:37:00,684492,00:04:00
2023-10-07,ORD00481,CUST084,790293,207,207,22:17:00,23:35:00,284331,00:15:00
2023-12-01,ORD00482,CUST042,233069,628,628,23:05:00,23:40:00,603843,00:00:00
2022-10-03,ORD00483,CUST076,969212,498,498,23:35:00,01:04:00,852208,01:43:00
2023-07-31,ORD00484,CUST061,454184,97,97,22:05:00,22:37:00,969104,23:01:00
2023-12-19,ORD00485,CUST074,770942,353,353,22:18:00,22:59:00,284331,23:21:00
2024-09-22,ORD00486,CUST027,784423,310,310,23:00:00,23:32:00,271604,23:56:00
2024-12-02,ORD00487,CUST027,342028,309,309,23:22:00,00:16:00,684492,00:49:00
2022-11-04,ORD00488,CUST036,317161,265,265,23:55:00,01:19:00,147795,01:46:00
2023-04-16,ORD00489,CUST070,841129,911,911,21:00:00,21:54:00,669128,22:30:00
2022-06-23,ORD00490,CUST011,780239,985,985,23:11:00,00:26:00,747240,00:57:00
2024-06-21,ORD00491,CUST099,420100,364,364,23:19:00,00:06:00,332153,00:29:00
2024-06-14,ORD00492,CUST038,935514,450,450,22:43:00,23:18:00,124266,23:48:00
2024-01-14,ORD00493,CUST019,726756,902,902,21:17:00,21:59:00,147795,22:31:00
2022-03-19,ORD00494,CUST044,721043,37,37,22:15:00,23:05:00,563945,23:41:00
2022-08-04,ORD00495,CUST024,255362,48,48,23:59:00,01:16:00,202921,01:46:00
2023-01-15,ORD00496,CUST056,764263,227,227,23:35:00,00:38:00,257344,00:59:00
2022-11-09,ORD00497,CUST096,567263,728,728,21:20:00,22:40:00,725173,23:02:00
2024-11-07,ORD00498,CUST055,853672,763,763,22:16:00,23:36:00,761087,00:10:00
2023-07-10,ORD00499,CUST022,233192,869,869,23:50:00,00:20:00,603843,00:58:00
2023-07-04,ORD00500,CUST049,835091,773,773,21:40:00,22:58:00,257344,23:32:00
2023-02-22,ORD00501,CUST061,973301,959,959,22:55:00,23:36:00,915260,23:56:00
2024-03-20,ORD00502,CUST052,542654,255,255,23:53:00,00:56:00,610841,01:34:00
2022-03-08,ORD00503,CUST079,197637,868,868,23:15:00,23:50:00,104015,00:17:00
2023-01-13,ORD00504,CUST037,767135,233,233,23:24:00,00:03:00,927199,00:26:00
2023-10-15,ORD00505,CUST048,814300,381,381,22:46:00,00:05:00,385905,00:30:00
2022-11-13,ORD00506,CUST036,803686,833,833,22:22:00,23:37:00,852208,00:09:00
2024-04-08,ORD00507,CUST092,779270,790,790,23:57:00,01:09:00,915260,01:32:00
2022-03-10,ORD00508,CUST025,996481,286,286,21:35:00,22:54:00,104015,23:33:00
2024-10-19,ORD00509,CUST095,399703,44,44,21:55:00,22:30:00,927199,23:08:00
2023-08-09,ORD00510,CUST065,663902,742,742,21:52:00,23:11:00,332153,23:45:00
2022-11-30,ORD00511,CUST057,796960,609,609,21:36:00,23:04:00,332153,23:24:00
2024-10-21,ORD00512,CUST059,431677,261,261,23:43:00,01:06:00,969104,01:32:00
2023-09-24,ORD00513,CUST087,875670,526,126,23:52:00,00:29:00,332153,00:55:00
2024-06-04,ORD00514,CUST074,286229,77,77,23:17:00,23:50:00,793668,00:23:00
2024-05-10,ORD00515,CUST037,251652,655,655,21:28:00,22:48:00,124266,23:21:00
2022-06-07,ORD00516,CUST045,895998,447,447,22:28:00,23:07:00,385905,23:43:00
2022-04-01,ORD00517,CUST058,974536,136,136,23:12:00,00:09:00,385905,00:37:00
2023-10-16,ORD00518,CUST088,973013,825,825,21:19:00,21:58:00,730082,22:20:00
2022-03-04,ORD00519,CUST042,902777,286,286,23:19:00,00:13:00,563945,00:41:00
2024-04-02,ORD00520,CUST002,448296,244,244,23:30:00,00:10:00,730082,00:38:00
2022-12-12,ORD00521,CUST028,100820,142,142,21:52:00,22:31:00,833447,22:56:00
2022-03-06,ORD00522,CUST050,596220,702,702,23:58:00,01:18:00,563945,01:53:00
2024-06-01,ORD00523,CUST005,527217,897,897,22:59:00,00:15:00,761087,00:53:00
2024-12-12,ORD00524,CUST016,536365,227,227,22:18:00,23:07:00,833447,23:43:00
2023-05-04,ORD00525,CUST095,803583,357,357,22:08:00,23:33:00,563945,00:00:00
2023-07-29,ORD00526,CUST089,943956,749,749,23:51:00,00:41:00,833447,01:01:00
2024-12-15,ORD00527,CUST012,164756,22,20,22:17:00,23:40:00,133960,00:17:00
2024-11-10,ORD00528,CUST044,546962,422,422,21:39:00,22:15:00,498289,22:39:00
2023-02-27,ORD00529,CUST093,596104,788,788,23:15:00,00:16:00,271604,00:50:00
2024-11-15,ORD00530,CUST050,174257,574,574,22:00:00,23:26:00,747240,00:02:00
2023-02-21,ORD00531,CUST000,186766,11,11,21:53:00,22:58:00,730082,23:38:00
2024-12-28,ORD00532,CUST026,350897,89,89,21:26:00,22:49:00,915260,23:21:00
2022-02-22,ORD00533,CUST087,328704,539,539,23:04:00,00:07:00,730082,00:32:00
2022-07-21,ORD00534,CUST028,973817,802,802,21:25:00,22:37:00,417866,23:14:00
2022-09-09,ORD00535,CUST051,779270,859,859,22:51:00,00:13:00,563945,00:40:00
2023-07-16,ORD00536,CUST085,328960,520,520,22:14:00,23:18:00,147795,23:45:00
2024-09-09,ORD00537,CUST074,534059,912,912,22:00:00,23:24:00,376747,23:58:00
2022-11-01,ORD00538,CUST081,492320,566,566,23:46:00,01:06:00,684492,01:44:00
2023-05-29,ORD00539,CUST077,788622,435,435,22:22:00,23:15:00,376747,23:51:00
2022-11-16,ORD00540,CUST011,599808,351,351,23:56:00,00:39:00,133960,01:17:00
2024-01-22,ORD00541,CUST076,136260,806,806,21:14:00,21:56:00,459040,22:31:00
2024-06-10,ORD00542,CUST062,884960,883,883,22:04:00,23:06:00,603843,23:42:00
2024-12-31,ORD00543,CUST016,231832,702,702,23:14:00,00:18:00,965360,00:44:00
2024-01-29,ORD00544,CUST049,233069,789,789,21:12:00,21:52:00,793668,22:28:00
2024-11-13,ORD00545,CUST013,822210,161,161,21:49:00,22:22:00,730082,22:47:00
2022-06-08,ORD00546,CUST096,414457,431,431,23:29:00,00:53:00,104015,01:30:00
2024-11-25,ORD00547,CUST021,792097,586,586,23:47:00,00:41:00,376342,01:11:00
2024-01-19,ORD00548,CUST020,155894,92,92,23:57:00,01:23:00,927199,01:50:00
2024-01-10,ORD00549,CUST022,211512,633,633,22:21:00,23:35:00,684492,00:02:00
2023-08-03,ORD00550,CUST080,234470,502,502,23:58:00,01:15:00,740803,01:40:00
2024-04-19,ORD00551,CUST086,404670,338,338,21:02:00,22:21:00,491934,22:45:00
2024-08-18,ORD00552,CUST097,466956,347,347,21:29:00,22:53:00,669128,23:20:00
2022-03-03,ORD00553,CUST019,103523,936,936,21:55:00,23:10:00,459040,23:46:00
2023-08-14,ORD00554,CUST034,126267,784,784,21:15:00,22:37:00,376342,23:01:00
2022-07-14,ORD00555,CUST059,675162,877,877,21:28:00,22:38:00,969104,23:02:00
2023-06-13,ORD00556,CUST020,475484,760,760,21:22:00,22:19:00,761087,22:45:00
2022-10-10,ORD00557,CUST062,746222,440,440,21:37:00,22:47:00,761087,23:24:00
2024-12-31,ORD00558,CUST028,862104,197,197,22:58:00,00:19:00,725173,00:52:00
2024-05-29,ORD00559,CUST093,301883,108,108,22:10:00,23:21:00,793668,23:58:00
2023-12-02,ORD00560,CUST000,943061,456,456,22:53:00,23:35:00,104015,00:08:00
2023-10-25,ORD00561,CUST036,314209,301,301,21:38:00,22:34:00,610841,23:08:00
2024-12-08,ORD00562,CUST075,664308,845,845,21:55:00,23:06:00,842083,23:27:00
2023-02-10,ORD00563,CUST068,351753,192,192,23:40:00,00:35:00,833447,01:01:00
2023-10-10,ORD00564,CUST075,832819,128,128,23:06:00,00:06:00,833447,00:43:00
2023-11-27,ORD00565,CUST071,592706,275,275,23:26:00,00:04:00,834169,00:28:00
2024-04-19,ORD00566,CUST095,403058,700,700,23:37:00,01:02:00,257344,01:38:00
2023-07-17,ORD00567,CUST003,378154,448,448,21:22:00,22:40:00,603843,23:15:00
2024-11-01,ORD00568,CUST063,854147,609,609,23:07:00,23:46:00,842083,00:25:00
2022-12-31,ORD00569,CUST046,953092,942,942,21:45:00,22:47:00,491934,23:10:00
2024-07-27,ORD00570,CUST092,602699,815,815,22:00:00,22:49:00,610841,23:28:00
2024-09-28,ORD00571,CUST059,862812,54,54,23:24:00,00:03:00,332153,00:40:00
2024-11-09,ORD00572,CUST028,407199,849,849,22:06:00,23:31:00,491934,23:54:00
2024-12-28,ORD00573,CUST085,257075,235,235,21:58:00,22:47:00,332153,23:22:00
2023-05-24,ORD00574,CUST052,499708,411,411,22:47:00,23:53:00,725173,00:27:00
2024-05-15,ORD00575,CUST006,120686,89,89,23:25:00,00:36:00,969104,00:58:00
2023-02-25,ORD00576,CUST044,752850,977,977,23:29:00,00:01:00,969104,00:40:00
2024-02-20,ORD00577,CUST047,504920,504,504,22:43:00,23:27:00,147795,00:03:00
2023-06-04,ORD00578,CUST085,843420,954,954,21:08:00,22:08:00,133960,22:37:00
2024-10-19,ORD00579,CUST084,879903,467,467,23:50:00,01:18:00,498289,01:42:00
2022-06-07,ORD00580,CUST043,419903,259,259,23:43:00,00:29:00,969104,00:49:00
2023-07-26,ORD00581,CUST072,572080,991,991,22:05:00,23:26:00,793668,00:04:00
2024-08-31,ORD00582,CUST093,376270,762,762,21:00:00,22:24:00,834169,22:57:00
2024-11-20,ORD00583,CUST058,226389,817,817,22:02:00,23:28:00,761087,23:58:00
2022-03-27,ORD00584,CUST034,286592,737,737,23:23:00,00:05:00,284331,00:33:00
2024-05-22,ORD00585,CUST094,757386,663,663,22:43:00,23:59:00,417866,00:28:00
